DMD_expr,UTRN_expr,COL1A1_expr,TGFB1_expr,PAX7_expr,MYH7_expr,MSTN_expr,FOXO3_expr,TTN_expr,CAPN3_expr,DYSF_expr,DMPK_expr,SGCA_expr,IL6_expr,TNF_expr,Regen_score,FAP_score,Fibrosis_score,Inflammation_score,Muscle_score,label
0.0,0.1924470158853747,7.914890925594296,6.30356991846177,0.12034742309634812,0.31155835683291244,4.118667678870369,3.94163965334068,0.38486860246312793,1.1148687647422522,0.8133591619325222,1.1045537695665493,0.13971313338906408,9.640783793148893,6.8156237572877405,29.93131339900309,4.932718581456197,6.257091584715007,7.7540006726915065,1.6153717364827271,DMD
0.0,0.3285361990389475,6.97066358966602,7.070713403947893,0.292229642059851,0.39998312465774594,4.753674590795923,3.889885964878892,0.16299439440020155,0.9933134247067688,0.8355253778563148,1.260160610699917,0.12431728891959888,8.670040431292808,5.163518698029791,30.894818122788088,3.5647045610787904,9.376191495551458,8.948183193389696,1.3486595844527134,DMD
0.12637461303484543,0.2930592691750219,8.10301231049028,8.026269620476535,0.48679174206299497,0.44788772988913045,6.876414000891148,4.041555289068746,0.21292308429315432,0.7967189765384033,1.2055277118207033,1.0351167439337141,0.02128348242702733,8.13385556264053,5.768344668911356,25.76364191775461,6.996614696360801,8.04535459504534,8.663228285999397,1.4814318028262128,DMD
0.026546703969656676,0.32236038431632086,9.150351324308208,5.7838659316832715,0.22345905392346826,0.444929490091914,6.717071204095894,5.060641854000589,0.25757637560290053,1.1131241140256707,1.1884002772899536,0.4940170972542639,0.0,9.657968096647341,4.8173451945659105,27.027770110381987,7.88391310194349,6.356287744766605,8.041957123578584,1.5703617263007998,DMD
0.17662055912578267,0.23127076750105216,10.376181698114136,8.046255517295688,0.14050803066115589,0.38791711032689696,6.70717313056744,5.037635459600952,0.2239665820796561,0.850753242238617,0.7935532186863733,1.1898605434556457,0.08432424029807083,7.867863052888997,7.405741314119202,26.33970614115823,5.998678675795387,10.122315942650518,7.687832335446052,1.4290713580122476,DMD
0.07585076031018481,0.32601964129763494,9.265653437658008,8.333874691833959,0.264606160609664,0.44860932963002675,7.104530686213715,4.831489468655009,0.09893889595308505,1.4169494832511287,0.9405691566632218,0.8817231466598694,0.0,8.558480623764984,7.215885575732967,17.34866957194012,9.293229573733058,7.1779833308426255,11.669988261297476,1.300723582768196,DMD
0.02388840006813241,0.20377461533201954,10.108496259719255,6.922197518579632,0.1347577261611053,0.3777650510912597,4.274558830733518,5.6563660735613945,0.3603259744940772,1.1416519582087723,1.1594745790649812,1.2175150542268711,0.2196795620072863,9.996325034031521,7.637521097295885,29.56465157321181,6.949613880436056,9.280884424733081,5.941388244665191,1.3715421534789307,DMD
0.0,0.34415726253042084,6.937611181671218,9.222275083566917,0.23511733495448628,0.42365054841717875,4.645504319159328,6.090305339017614,0.38952707099269945,1.1910395749829736,1.1975872521730722,1.0423994190987338,0.0632731853604245,9.255967414957489,4.816179779917,22.890336619149878,5.400650595909931,6.838966977430113,8.49516989243502,1.6768876816771623,DMD
0.053054821732128374,0.31874410934682124,4.888323380524055,6.922528465115082,0.1386783554208311,0.2275034340434005,6.749473284767192,4.096467307169424,0.145578723488533,0.4782326885726209,0.9264692049059576,0.7280406130715951,0.10554420500827506,6.4306717228749335,7.151586256046364,24.269336908251166,11.426073102824061,8.82040966774777,4.64856129752843,1.0572889045640521,DMD
0.05331248053954,0.1977167256768084,3.1021920901108437,9.591796786442302,0.2648201615214867,0.35730745608409487,5.240846193161356,5.449060609560426,0.13660757082012065,1.0512143250544228,0.7698541935408807,1.3790721126390035,0.0,10.03326831869287,7.056427950625129,22.528191673522947,8.792255112967542,9.210024211843999,9.618457441876316,1.6096000580967362,DMD
0.0,0.3061193136142367,10.997708840492916,9.588901032544568,0.2817887130311923,0.3875255722134625,6.874312613258177,6.2166925762353635,0.15890340928502852,0.6612284835562485,1.0172508751842653,0.7956046033055773,0.02614854712359709,6.811540348629912,10.603705190573846,25.687429402083012,9.13333871363173,5.9831013684429815,4.642182913871424,1.213331574908418,DMD
0.1362917351125249,0.3367703012684173,8.987681900883247,8.644777360763195,0.14677855581815502,0.45267621423707044,5.208990500972272,6.47654397722568,0.23980719405218068,0.5527387114384195,0.8129976283498662,0.5537653667819739,0.18142974929559463,7.959186555676038,3.768903462072818,26.897521752684273,7.55996254082044,5.551720339195017,10.10084704730148,1.5375500531338024,DMD
0.03239411586120125,0.2560632740915381,5.503088875889675,5.47794920564463,0.31564251063875753,0.24787288432357088,6.0275846261710795,2.853452999988871,0.08137171677840448,1.1524531299686882,1.0944279400284584,1.4383437996810788,0.19400694321418585,7.619326895400042,7.685782668834243,23.401152613339477,12.095917182617635,9.895874248486459,7.763011890829515,1.570138174706723,DMD
0.1366910172355885,0.36375356318252317,10.571736228165642,4.099845714298746,0.24151054353489185,0.24330216488504763,8.19547248453499,6.623718621549321,0.2029552228191176,1.383907744702758,1.4457786299981266,1.0186016679815368,0.27303536407023005,7.948287098094958,6.688944622012932,29.372656572350934,7.880866220500951,8.140810630061575,9.68462335727891,1.5067265982760447,DMD
0.0,0.3404051326634116,6.851115594563549,8.841170293806547,0.26265707442436215,0.4618540382983174,7.134415375990871,6.144756497840968,0.1397812915876058,1.2009966239726255,1.4921128223400726,0.8278375228408081,0.2259816804208969,7.093572349517805,5.764641694677537,26.495812238941934,9.752843228225416,9.504387704554237,6.009268247801537,1.6520890340390015,DMD
0.008866725710989688,0.13621855183223655,6.467585079370905,6.336104432768482,0.2469435644317257,0.42674350293755353,4.158491712655916,5.369559127918459,0.09409716328061841,1.1572713522535,0.844317354749063,0.7371677454941803,0.15597651607433025,7.0315777010155935,6.5418522705385875,13.7890551078403,10.156464882491079,9.354499059929028,7.508459658636037,0.9653466705254843,DMD
0.12256215070008579,0.22671102750031297,7.251966807334029,11.083668287357273,0.13667272003016934,0.381643095866915,6.702615327603272,5.40968080252409,0.225380048829906,1.0940971404723,1.067985147735135,0.9870204103059848,0.20578981868775198,5.834110074681191,8.481114250822296,29.152828608372136,9.722198462326451,9.843016055606212,7.356470937333991,0.8458590734605933,DMD
0.045662440417130856,0.19096863606129902,6.792432303734194,5.574249505559761,0.1570389627400549,0.23437139366182058,3.0280377125911215,5.7352330068464035,0.3998289672204394,1.1515592983740721,0.9492690108664431,0.9863134010809461,0.07053098923907768,8.148568613380482,6.946338263593812,20.752705426488614,11.445054680658705,5.546195511078878,8.613413891951081,1.464580830438864,DMD
0.1640499089039447,0.33749510591730436,7.406155863647641,7.116053842426529,0.20359160250677852,0.1742930235503959,5.0414130936026105,3.1258088323485493,0.11693207914633155,1.0234766204151124,1.0750437623211302,0.5051675762508994,0.09039518078690598,8.929626418856518,6.763777319604459,21.79936733882211,7.778717996165626,7.107740464287584,6.513067633382511,1.560838233835697,DMD
0.1884612936641271,0.21819300914042983,7.475064656108645,7.419868193968391,0.13813810090775358,0.4208059383875769,3.0363932833669507,4.44238787110239,0.2736482362687966,0.9264764229028416,0.7947902602874272,1.110189188609691,0.16344402647780065,8.347548484604847,5.838230478271319,27.303826761716305,7.796413724519118,9.229558355124816,9.799051271527716,0.5880481355090135,DMD
0.05666404839173796,0.109069266935761,12.028951165794123,6.774406972615905,0.2671735917642835,0.29611514544456147,4.996144274101176,4.0318443004637015,0.34271112557906835,1.2389845150445777,1.4858960218443908,1.0138633337894247,0.12015437348722002,7.559133916668775,6.583730805483237,19.738470990989292,8.647017834117614,6.697743118437775,8.184958829354514,1.5595035766430734,DMD
0.06726092262054334,0.48426429336592486,7.9377653828867745,8.672926854422814,0.3846358517677024,0.44372787762245525,7.441462123068556,4.677977373703475,0.22066787500110172,0.6704309269925146,1.1247286002411037,1.0686150444034603,0.10163695876093268,9.69487140060072,5.2487265074846245,33.25605739835975,10.078088203895497,7.883453933574243,7.26946913888304,1.668213925337008,DMD
0.14125107392382677,0.31117684905590115,8.237650988265724,7.528083640320101,0.36038217014313256,0.2594228586769274,5.963115501726161,6.536607436974045,0.21323097502515773,1.2842647150113806,0.7721799857742604,0.9486768695928715,0.20391038269081602,6.88403946899015,6.780616392333925,26.296260416001967,6.768979593512273,7.31721330427387,7.674586856829743,1.5163386069566864,DMD
0.12682112125022815,0.46956029143154787,6.587459961198496,7.672466204709608,0.2606823477582289,0.4667982212379117,6.898112871646412,5.305459071671948,0.2599888278784368,1.168442208584065,0.768071426928908,1.048199698126567,0.2021412695932084,7.6578613316548925,7.187697631693794,23.77529192989359,4.4507458826879684,8.033973792437221,7.967777492511953,1.3206273131916841,DMD
0.0,0.20313328942401856,9.260909566623681,10.557413398222703,0.324419000681489,0.1521219394686393,7.068284138188378,4.303679505400245,0.14759596437421008,0.884506100507179,1.1765167374638577,1.2398133441122596,0.0931378250104149,7.86623327733676,7.6731824276919,27.86837242459742,10.558394986827427,5.8807862404098215,7.531042376696247,1.1261914684380878,DMD
0.04694346325619582,0.2751207183551163,7.922863401060542,6.260398523428676,0.06614391861133141,0.06961187206136067,5.83602480716895,4.547448838875415,0.13916561016765555,1.330637115707915,0.7851404533011722,1.3542085205347008,0.213669062098848,4.781014229797521,7.133953115548506,22.981532721278246,3.4043430967447845,5.616341932437116,8.701150966018135,2.2067197384489425,DMD
0.10416068856195491,0.33559957197642754,7.964801570308706,10.108127517704576,0.39334152817618767,0.2354473052523395,3.5000167996121356,2.796903163565238,0.31896928929438223,0.9882353648064034,1.0458104776146797,0.5523372517608217,0.04727677610480736,7.5124566570637095,7.301365655877903,22.987110203485518,6.68467915297265,6.705464462205837,9.37290109321821,1.585674616861225,DMD
0.0867294084173331,0.20112388080349372,3.1261912490889694,6.689188324329031,0.12200865010170531,0.3383913495490887,10.107154642102303,5.729924318499169,0.446236414344514,1.1421924238348622,0.8425284406068212,1.086979019530221,0.22464470196343958,11.018778283930045,6.165760816337535,26.27857766328146,5.998782960575496,9.360703230740858,9.907699783536636,1.5139298089406057,DMD
0.00995695673839231,0.3396144046405319,8.688807401749225,7.625772939366911,0.21608436119023577,0.28088036644836917,7.244943660283008,5.773038817423384,0.11152071675702659,0.7473523492103513,0.9364063957433595,1.1842092810262947,0.11036401897235704,6.938801823297618,7.379201965252454,23.329406876412527,10.04085130539223,8.549546417860629,7.011318809449177,1.5810315702162616,DMD
0.1289028835714521,0.23734069157989846,8.664384019717815,7.390786472277706,0.23842853154758897,0.22799785642446968,6.1379192914492195,6.163214446537641,0.11566937168785034,0.6676487241687296,0.6771361088782589,0.7073343674499528,0.14167263015248652,5.680331518321982,6.568051750121881,28.122360981719076,9.229153355960038,7.363827683061899,7.795931784220414,1.537500865408149,DMD
0.9439397611129534,0.7557247090825382,5.900113319543417,5.268845358734736,0.8720976376268215,0.5155162674035147,3.4362750523338894,2.8676930995148497,0.4623736436447727,0.2331339204063751,0.8694914275395609,1.4798203250361148,0.6140266800436252,3.8938575142230594,4.17583034002775,44.42306320880344,6.561550386317649,5.473308938045579,4.562868979788771,2.913344725763231,LGMD-R1
